SWIA_vel_x_b,SWIA_vel_x_e,temp_b,temp_e,density_b,density_e,mag_b,mag_e,f107_b,f107_e,pdyn_b,pdyn_e,begin,end
-306.0,-135.0,344.14099999999996,147.034,8.71,8.71,9.622,9.622,38.226,38.226,0.49700000000000005,0.49700000000000005,2015-09-15T11:31:12,2015-09-15T11:36:48
-296.0,-92.9,298.244,314.92900000000003,,,4.395,4.395,38.217,38.217,0.514,0.514,2015-09-15T16:11:04,2015-09-15T16:16:28
-352.0,-393.5,40.161,14.238,,,9.676,9.676,38.211,38.211,0.585,0.585,2015-09-15T18:46:16,2015-09-15T18:52:04
-348.0,-458.0,14.397,128.607,7.59,7.59,6.064,6.064,38.207,38.207,1.173,1.173,2015-09-15T20:44:24,2015-09-15T20:49:20
-276.5,-388.0,138.588,99.495,,,3.5039999999999996,3.5039999999999996,39.022,39.022,2.92,2.92,2015-09-15T23:15:40,2015-09-15T23:20:40
-301.0,-105.0,234.417,270.20099999999996,8.35,8.35,4.69,4.69,41.336999999999996,41.336999999999996,1.806,1.806,2015-09-16T01:20:32,2015-09-16T01:26:16
-358.5,-446.0,135.63,138.741,,,14.731,14.731,41.331,41.331,0.748,0.748,2015-09-16T03:56:52,2015-09-16T04:00:48
-442.0,-166.0,16.472,220.512,7.18,7.18,8.869,8.869,41.327,41.327,0.67,0.67,2015-09-16T05:46:36,2015-09-16T05:52:44
-322.0,-431.0,137.667,101.46600000000001,,,20.104,20.104,41.321000000000005,41.321000000000005,0.802,0.802,2015-09-16T08:30:40,2015-09-16T08:37:24
-485.0,-163.0,30.909000000000002,282.67900000000003,5.61,5.61,7.279,7.279,41.317,41.317,0.7909999999999999,0.7909999999999999,2015-09-16T10:18:08,2015-09-16T10:23:44
-441.0,-144.0,27.482,236.235,,,6.949,6.949,41.306999999999995,41.306999999999995,1.1179999999999999,1.1179999999999999,2015-09-16T14:51:56,2015-09-16T14:57:48
-406.0,-134.0,27.63,383.35,12.0,12.0,6.957000000000001,6.957000000000001,41.29600000000001,41.29600000000001,1.67,1.67,2015-09-16T19:32:00,2015-09-16T19:35:52
-348.0,-487.0,113.449,244.919,,,10.599,10.599,41.29,41.29,1.8769999999999998,1.8769999999999998,2015-09-16T22:05:12,2015-09-16T22:11:12
-197.0,-250.0,408.599,208.666,7.065,7.065,4.9830000000000005,4.9830000000000005,40.278,40.278,1.4580000000000002,1.4580000000000002,2015-09-17T00:09:48,2015-09-17T00:13:12
-164.0,-139.5,455.67699999999996,231.158,8.84,8.84,3.969,3.969,40.268,40.268,0.965,0.965,2015-09-17T04:46:56,2015-09-17T04:50:44
-162.0,-144.5,412.87,367.666,3.83,3.83,6.031000000000001,6.031000000000001,40.258,40.258,1.025,1.025,2015-09-17T09:15:08,2015-09-17T09:18:12
-237.0,-64.65,340.031,312.248,5.59,5.59,5.609,5.609,40.248000000000005,40.248000000000005,0.6920000000000001,0.6920000000000001,2015-09-17T13:47:24,2015-09-17T13:50:44
-412.0,-362.0,20.685,59.568999999999996,3.7,3.7,3.968,3.968,40.238,40.238,0.807,0.807,2015-09-17T18:23:08,2015-09-17T18:26:28
-367.0,-87.95,13.155,313.257,,,5.1,5.1,40.228,40.228,0.626,0.626,2015-09-17T22:50:40,2015-09-17T22:54:28
-209.0,-38.95,275.012,251.03799999999998,5.76,5.76,8.484,8.484,38.69,38.69,0.41200000000000003,0.41200000000000003,2015-09-18T03:30:16,2015-09-18T03:33:48
-504.0,-403.5,99.98700000000001,26.423000000000002,,,8.792,8.792,38.684,38.684,0.304,0.304,2015-09-18T06:02:44,2015-09-18T06:06:04
-225.0,-110.5,311.89,181.325,4.07,4.07,6.897,6.897,38.68,38.68,0.368,0.368,2015-09-18T08:00:48,2015-09-18T08:03:32
-172.6,-58.15,256.694,244.79,6.9,6.9,6.636,6.636,38.671,38.671,0.792,0.792,2015-09-18T12:33:32,2015-09-18T12:37:24
-236.5,-132.5,297.036,215.821,5.35,5.35,6.8839999999999995,6.8839999999999995,38.652,38.652,0.48700000000000004,0.48700000000000004,2015-09-18T21:39:24,2015-09-18T21:42:44
-209.0,-120.0,278.13,205.67,7.455,7.455,6.273,6.273,39.722,39.722,1.092,1.092,2015-09-19T02:13:32,2015-09-19T02:17:32
-239.0,-113.0,268.709,180.942,,,4.632,4.632,39.711999999999996,39.711999999999996,0.7509999999999999,0.7509999999999999,2015-09-19T06:50:48,2015-09-19T06:56:08
-336.0,-393.0,49.2,15.683,,,9.717,9.717,39.707,39.707,0.825,0.825,2015-09-19T09:20:32,2015-09-19T09:22:32
-229.0,-100.25,344.61199999999997,144.51,,,6.14,6.14,39.702,39.702,1.314,1.314,2015-09-19T11:17:52,2015-09-19T11:21:56
-341.0,-89.8,12.323,205.78599999999997,5.015,5.015,6.025,6.025,39.693000000000005,39.693000000000005,0.752,0.752,2015-09-19T15:47:32,2015-09-19T15:52:00
-332.0,-93.6,10.52,139.251,,,5.515,5.515,39.683,39.683,1.9,1.9,2015-09-19T20:19:08,2015-09-19T20:24:24
-211.0,-76.75,221.321,182.051,,,5.723,5.723,41.38399999999999,41.38399999999999,1.744,1.744,2015-09-20T01:01:20,2015-09-20T01:05:16
-184.0,-85.8,253.68099999999998,255.149,7.15,7.15,6.026,6.026,41.373999999999995,41.373999999999995,1.133,1.133,2015-09-20T05:34:08,2015-09-20T05:39:20
-264.0,-123.0,12.075,215.321,10.0,10.0,9.615,9.615,41.364,41.364,1.765,1.765,2015-09-20T10:00:48,2015-09-20T10:07:00
-344.0,-350.0,16.132,24.368000000000002,6.78,6.78,3.807,3.807,41.353,41.353,1.058,1.058,2015-09-20T14:45:00,2015-09-20T14:48:56
-109.7,-137.15,246.018,241.66099999999997,6.265,6.265,1.994,1.994,41.343,41.343,0.855,0.855,2015-09-20T19:18:20,2015-09-20T19:21:40
-117.2,-58.35,159.046,215.981,11.555,11.555,5.853,5.853,39.174,39.174,2.648,2.648,2015-09-20T23:49:08,2015-09-20T23:53:32
-274.0,-285.0,56.287,57.663000000000004,,,6.082000000000001,6.082000000000001,38.691,38.691,1.195,1.195,2015-09-21T02:36:00,2015-09-21T02:38:00
-275.5,-14.575,9.287,153.78,3.32,3.32,4.538,4.538,38.687,38.687,0.86,0.86,2015-09-21T04:20:12,2015-09-21T04:25:40
-192.0,-86.7,228.34099999999998,208.373,2.06,2.06,2.375,2.375,38.678000000000004,38.678000000000004,1.4709999999999999,1.4709999999999999,2015-09-21T08:53:04,2015-09-21T09:01:52
-137.5,-46.8,207.364,197.40900000000002,3.875,3.875,4.805,4.805,38.668,38.668,1.548,1.548,2015-09-21T13:27:16,2015-09-21T13:29:40
-156.0,-52.7,248.954,183.81099999999998,3.29,3.29,2.126,2.126,38.659,38.659,0.746,0.746,2015-09-21T17:58:24,2015-09-21T18:05:56
-189.0,-45.8,215.78599999999997,178.627,3.7,3.7,2.052,2.052,38.65,38.65,0.555,0.555,2015-09-21T22:33:12,2015-09-21T22:41:52
-137.5,16.7,205.257,153.298,,,2.502,2.502,39.975,39.975,0.561,0.561,2015-09-22T03:13:24,2015-09-22T03:17:04
-282.5,-364.5,22.583000000000002,14.074000000000002,,,14.967,14.967,39.97,39.97,0.5720000000000001,0.5720000000000001,2015-09-22T05:38:36,2015-09-22T05:42:36
-158.0,-106.0,259.065,186.328,,,5.841,5.841,39.966,39.966,0.631,0.631,2015-09-22T07:45:52,2015-09-22T07:51:36
-137.0,-63.9,273.231,108.441,,,6.309,6.309,39.955999999999996,39.955999999999996,1.482,1.482,2015-09-22T12:14:40,2015-09-22T12:20:00
-236.0,-59.3,293.128,232.952,,,5.072,5.072,39.946,39.946,2.28,2.28,2015-09-22T16:52:08,2015-09-22T16:58:56
-348.0,-159.0,8.099,271.132,,,5.504,5.504,39.937,39.937,0.643,0.643,2015-09-22T21:18:12,2015-09-22T21:24:48
-266.0,-334.0,78.137,14.629000000000001,,,11.857999999999999,11.857999999999999,41.254,41.254,0.894,0.894,2015-09-23T04:50:16,2015-09-23T04:54:00
-327.5,-144.45,8.249,100.26,6.705,6.705,5.652,5.652,41.251000000000005,41.251000000000005,1.271,1.271,2015-09-23T06:21:56,2015-09-23T06:27:48
-312.0,-134.0,77.186,215.019,,,5.904,5.904,41.24100000000001,41.24100000000001,1.805,1.805,2015-09-23T11:01:04,2015-09-23T11:07:44
-261.5,-77.65,298.328,209.645,,,7.486000000000001,7.486000000000001,41.231,41.231,5.252000000000001,5.252000000000001,2015-09-23T15:37:48,2015-09-23T15:43:00
-168.0,-68.15,299.966,264.634,,,6.172999999999999,6.172999999999999,41.221000000000004,41.221000000000004,5.9239999999999995,5.9239999999999995,2015-09-23T20:13:20,2015-09-23T20:17:24
-453.0,-178.0,28.488000000000003,292.711,5.805,5.805,5.861000000000001,5.861000000000001,39.732,39.732,1.193,1.193,2015-09-24T00:34:52,2015-09-24T00:41:28
-288.5,-127.5,491.44800000000004,213.96,6.63,6.63,7.212000000000001,7.212000000000001,39.723,39.723,0.578,0.578,2015-09-24T05:08:04,2015-09-24T05:13:32
-82.75,-82.8,76.285,157.089,,,11.100999999999999,11.100999999999999,39.72,39.72,0.451,0.451,2015-09-24T06:18:20,2015-09-24T06:20:08
-413.0,-131.5,18.765,152.645,5.14,5.14,6.893,6.893,39.714,39.714,0.631,0.631,2015-09-24T09:33:36,2015-09-24T09:41:32
-445.0,-474.0,58.428999999999995,49.879,,,7.412000000000001,7.412000000000001,39.707,39.707,0.484,0.484,2015-09-24T12:32:04,2015-09-24T12:33:56
-470.5,-437.0,25.753,28.070999999999998,4.29,4.29,4.005,4.005,39.707,39.707,0.46399999999999997,0.46399999999999997,2015-09-24T12:45:56,2015-09-24T12:50:36
-458.0,-461.0,161.727,165.981,6.52,6.52,5.162999999999999,5.162999999999999,39.707,39.707,0.474,0.474,2015-09-24T12:39:00,2015-09-24T12:42:16
-436.0,-113.5,29.495,408.23699999999997,6.19,6.19,3.3160000000000003,3.3160000000000003,39.704,39.704,0.415,0.415,2015-09-24T14:21:08,2015-09-24T14:28:20
-415.0,-323.0,68.462,117.561,6.58,6.58,9.847999999999999,9.847999999999999,39.696999999999996,39.696999999999996,0.561,0.561,2015-09-24T17:30:16,2015-09-24T17:36:00
-335.0,-160.0,420.661,310.351,8.83,8.83,5.95,5.95,39.695,39.695,0.551,0.551,2015-09-24T18:46:48,2015-09-24T18:52:32
-409.0,-354.0,36.344,124.338,,,6.847,6.847,41.191,41.191,0.369,0.369,2015-09-24T23:18:40,2015-09-24T23:25:08
-160.0,-73.4,486.601,462.728,10.26,10.26,4.446000000000001,4.446000000000001,44.515,44.515,0.46799999999999997,0.46799999999999997,2015-09-25T04:06:04,2015-09-25T04:10:00
-153.0,-98.0,361.56300000000005,351.796,6.41,6.41,13.868,13.868,44.505,44.505,0.349,0.349,2015-09-25T08:36:12,2015-09-25T08:38:20
-165.0,-158.0,57.595,98.67399999999999,,,2.659,2.659,44.501999999999995,44.501999999999995,0.32799999999999996,0.32799999999999996,2015-09-25T09:43:36,2015-09-25T09:46:32
-186.0,-138.0,432.184,215.097,6.965,6.965,6.483,6.483,44.494,44.494,0.307,0.307,2015-09-25T13:05:24,2015-09-25T13:09:48
-374.0,-85.05,22.686,292.622,5.7,5.7,5.675,5.675,44.483999999999995,44.483999999999995,0.618,0.618,2015-09-25T17:37:12,2015-09-25T17:42:36
-108.7,-66.5,434.69,377.32599999999996,7.755,7.755,5.297999999999999,5.297999999999999,44.473,44.473,0.6859999999999999,0.6859999999999999,2015-09-25T22:18:52,2015-09-25T22:22:56
